Country,State,LGA,Ward,
NIGERIA,EBONYI,ABAKALIKI,EBIA UNUHU,
NIGERIA,EBONYI,ABAKALIKI,EDDA  NDIEBOR,
NIGERIA,EBONYI,ABAKALIKI,EDDA NDIEGU,
NIGERIA,EBONYI,ABAKALIKI,ENYIGBA,
NIGERIA,EBONYI,ABAKALIKI,IYIUDELE,
NIGERIA,EBONYI,ABAKALIKI,Izzi Unuhu,
NIGERIA,EBONYI,ABAKALIKI,NDIAGU,
NIGERIA,EBONYI,ABAKALIKI,OKPAUGWU,
NIGERIA,EBONYI,ABAKALIKI,OKPUITIMO NDIEBOR,
NIGERIA,EBONYI,ABAKALIKI,OKPUITIMO NDIEGU,
NIGERIA,EBONYI,ABAKALIKI,TIMBER SHADE,
NIGERIA,EBONYI,AFIKPO NORTH,AKPOHA &  IBII,
NIGERIA,EBONYI,AFIKPO NORTH,AMASIRI A,
NIGERIA,EBONYI,AFIKPO NORTH,AMASIRI B,
NIGERIA,EBONYI,AFIKPO NORTH,ITIM & MGBOM A,
NIGERIA,EBONYI,AFIKPO NORTH,ITIM & MGBOM B,
NIGERIA,EBONYI,AFIKPO NORTH,NKPOGHORO,
NIGERIA,EBONYI,AFIKPO NORTH,OHAISU A,
NIGERIA,EBONYI,AFIKPO NORTH,OHAISU B,
NIGERIA,EBONYI,AFIKPO NORTH,OZIZZA,
NIGERIA,EBONYI,AFIKPO NORTH,UGWUEGU,
NIGERIA,EBONYI,AFIKPO NORTH,UNWANA A,
NIGERIA,EBONYI,AFIKPO NORTH,UNWANA B,
NIGERIA,EBONYI,AFIKPO SOUTH,AMANGWU,
NIGERIA,EBONYI,AFIKPO SOUTH,Ebunwana,
NIGERIA,EBONYI,AFIKPO SOUTH,EKOLI,
NIGERIA,EBONYI,AFIKPO SOUTH,ETITI,
NIGERIA,EBONYI,AFIKPO SOUTH,IDIMA,
NIGERIA,EBONYI,AFIKPO SOUTH,NDIOKE,
NIGERIA,EBONYI,AFIKPO SOUTH,NGUZU,
NIGERIA,EBONYI,AFIKPO SOUTH,OGBU,
NIGERIA,EBONYI,AFIKPO SOUTH,OSO,
NIGERIA,EBONYI,AFIKPO SOUTH,OWUTU,
NIGERIA,EBONYI,EBONYI,Abakpa Ward,
NIGERIA,EBONYI,EBONYI,ABOFIA,
NIGERIA,EBONYI,EBONYI,AGALEGU 1,
NIGERIA,EBONYI,EBONYI,AGALEGU 11,
NIGERIA,EBONYI,EBONYI,ECHIABA,
NIGERIA,EBONYI,EBONYI,EGWUDINAGU 1,
NIGERIA,EBONYI,EBONYI,EGWUDINAGU 11,
NIGERIA,EBONYI,EBONYI,ENYIBICHIRI 1,
NIGERIA,EBONYI,EBONYI,Enyibichiri II,
NIGERIA,EBONYI,EBONYI,KPIRIKPIRI,
NIGERIA,EBONYI,EBONYI,MBEKE 1,
NIGERIA,EBONYI,EBONYI,MBEKE 11,
NIGERIA,EBONYI,EBONYI,NDIABOR 1,
NIGERIA,EBONYI,EBONYI,NDIABOR II,
NIGERIA,EBONYI,EBONYI,NDIAGU,
NIGERIA,EBONYI,EBONYI,NEWLAYOUT,
NIGERIA,EBONYI,EBONYI,Oguzoronweya,
NIGERIA,EBONYI,EBONYI,Okaria Ward,
NIGERIA,EBONYI,EBONYI,Onuenyim Ward,
NIGERIA,EBONYI,EBONYI,Ukpachacha,
NIGERIA,EBONYI,EZZA NORTH,ACHIAGU 1,
NIGERIA,EBONYI,EZZA NORTH,ACHIAGU II,
NIGERIA,EBONYI,EZZA NORTH,EKKA,
NIGERIA,EBONYI,EZZA NORTH,NKOMORO,
NIGERIA,EBONYI,EZZA NORTH,ORIUZOR 1,
NIGERIA,EBONYI,EZZA NORTH,ORIUZOR II,
NIGERIA,EBONYI,EZZA NORTH,UMEZOKA,
NIGERIA,EBONYI,EZZA NORTH,UMUEZEOKAHA 1,
NIGERIA,EBONYI,EZZA NORTH,UMUEZEOKAHA II,
NIGERIA,EBONYI,EZZA NORTH,UMUOGHARA I,
NIGERIA,EBONYI,EZZA NORTH,UMUOGHARA II,
NIGERIA,EBONYI,EZZA SOUTH,AMAGU,
NIGERIA,EBONYI,EZZA SOUTH,AMAJIM,
NIGERIA,EBONYI,EZZA SOUTH,AMANA,
NIGERIA,EBONYI,EZZA SOUTH,Ameka,
NIGERIA,EBONYI,EZZA SOUTH,AMEZEKWE,
NIGERIA,EBONYI,EZZA SOUTH,AMUDO,
NIGERIA,EBONYI,EZZA SOUTH,AMUZU,
NIGERIA,EBONYI,EZZA SOUTH,AZUEBONYI,
NIGERIA,EBONYI,EZZA SOUTH,ECHARA,
NIGERIA,EBONYI,EZZA SOUTH,Ezeburugbala,
NIGERIA,EBONYI,EZZA SOUTH,EZZAMA 1,
NIGERIA,EBONYI,EZZA SOUTH,EZZAMA II,
NIGERIA,EBONYI,EZZA SOUTH,IHOTOR,
NIGERIA,EBONYI,EZZA SOUTH,IKWUATOR,
NIGERIA,EBONYI,EZZA SOUTH,Ndufu Amuzu,
NIGERIA,EBONYI,EZZA SOUTH,NSOKKARA,
NIGERIA,EBONYI,EZZA SOUTH,OKOFFIA,
NIGERIA,EBONYI,EZZA SOUTH,ONUEKE URBAN,
NIGERIA,EBONYI,EZZA SOUTH,UMUNWAGU,
NIGERIA,EBONYI,IKWO,ABINA,
NIGERIA,EBONYI,IKWO,Amainyima,
NIGERIA,EBONYI,IKWO,ECHIALIKE,
NIGERIA,EBONYI,IKWO,Eka Awoke,
NIGERIA,EBONYI,IKWO,EKPA OMAKA 1,
NIGERIA,EBONYI,IKWO,EKPA OMAKA II,
NIGERIA,EBONYI,IKWO,EKPELU,
NIGERIA,EBONYI,IKWO,ELUGWU ETTAM,
NIGERIA,EBONYI,IKWO,Enyibichiri,
NIGERIA,EBONYI,IKWO,ETTAM,
NIGERIA,EBONYI,IKWO,NDIAGU AMAGU I,
NIGERIA,EBONYI,IKWO,NDIAGU AMAGU II,
NIGERIA,EBONYI,IKWO,NDIAGU AMAGU III,
NIGERIA,EBONYI,IKWO,NDIAGU ECHARA 1,
NIGERIA,EBONYI,IKWO,NDIAGU ECHARA II,
NIGERIA,EBONYI,IKWO,NDIAGU IGBUDU,
NIGERIA,EBONYI,IKWO,NDIAGU INYIMAGU,
NIGERIA,EBONYI,IKWO,NDIOFOKE AGALAGU,
NIGERIA,EBONYI,IKWO,NDUFU ALIKE 1,
NIGERIA,EBONYI,IKWO,Ndufu Alike II,
NIGERIA,EBONYI,IKWO,Ndufu Amagu I,
NIGERIA,EBONYI,IKWO,Ndufu Amagu II,
NIGERIA,EBONYI,IKWO,Ndufu Echara,
NIGERIA,EBONYI,IKWO,Ndufu Echara Urban,
NIGERIA,EBONYI,IKWO,NDUFU IGBUDU,
NIGERIA,EBONYI,IKWO,NDUFU INYIMAGU,
NIGERIA,EBONYI,IKWO,NOYO,
NIGERIA,EBONYI,IKWO,Obeagu Enyibichiri,
NIGERIA,EBONYI,IKWO,OMEAGU,
NIGERIA,EBONYI,IKWO,UDUKU,
NIGERIA,EBONYI,ISHIELU,AGBA,
NIGERIA,EBONYI,ISHIELU,AMAELU,
NIGERIA,EBONYI,ISHIELU,AMAEZU,
NIGERIA,EBONYI,ISHIELU,EGUOGUJI,
NIGERIA,EBONYI,ISHIELU,ENYIRIJE,
NIGERIA,EBONYI,ISHIELU,EZEKUNA,
NIGERIA,EBONYI,ISHIELU,EZILLO II,
NIGERIA,EBONYI,ISHIELU,Ezillo Ward I,
NIGERIA,EBONYI,ISHIELU,EZZAGU II,
NIGERIA,EBONYI,ISHIELU,IKWUANO,
NIGERIA,EBONYI,ISHIELU,IYONU,
NIGERIA,EBONYI,ISHIELU,IZO 1,
NIGERIA,EBONYI,ISHIELU,IZO II,
NIGERIA,EBONYI,ISHIELU,Logbo Lokpo Wd,
NIGERIA,EBONYI,ISHIELU,LOGBUREGBE,
NIGERIA,EBONYI,ISHIELU,NKALAGU 1,
NIGERIA,EBONYI,ISHIELU,NKALAGU II,
NIGERIA,EBONYI,ISHIELU,NKALAHA,
NIGERIA,EBONYI,ISHIELU,NTEZI I,
NIGERIA,EBONYI,ISHIELU,NTEZI II,
NIGERIA,EBONYI,ISHIELU,OBEAGU,
NIGERIA,EBONYI,ISHIELU,OGBOJI 1,
NIGERIA,EBONYI,ISHIELU,OGBOJI EGUHUO,
NIGERIA,EBONYI,ISHIELU,OHOFIA I,
NIGERIA,EBONYI,ISHIELU,OHOFIA II,
NIGERIA,EBONYI,ISHIELU,Okpoto Wd,
NIGERIA,EBONYI,ISHIELU,ONUNWEKE,
NIGERIA,EBONYI,ISHIELU,ORIUZOR,
NIGERIA,EBONYI,ISHIELU,UMUHUALI I,
NIGERIA,EBONYI,ISHIELU,UMUHUALI II,
NIGERIA,EBONYI,IVO,Akaeze Ukwu,
NIGERIA,EBONYI,IVO,AKANU AMANTA,
NIGERIA,EBONYI,IVO,AMAEZE,
NIGERIA,EBONYI,IVO,AMAGU,
NIGERIA,EBONYI,IVO,AMAONYE,
NIGERIA,EBONYI,IVO,IHENTA 1,
NIGERIA,EBONYI,IVO,IHENTA II,
NIGERIA,EBONYI,IVO,IHIETUTU,
NIGERIA,EBONYI,IVO,IYIOJI 1,
NIGERIA,EBONYI,IVO,IYIOJI II,
NIGERIA,EBONYI,IVO,MGBEDE & AKANTO,
NIGERIA,EBONYI,IVO,NDIOKOROKWU,
NIGERIA,EBONYI,IVO,NGWOGWO,
NIGERIA,EBONYI,IVO,OBINAGU,
NIGERIA,EBONYI,IVO,OGWOR,
NIGERIA,EBONYI,IVO,OKUE,
NIGERIA,EBONYI,IVO,UMUOBOR 1,
NIGERIA,EBONYI,IVO,UMUOBOR II,
NIGERIA,EBONYI,IZZI,AMUZU,
NIGERIA,EBONYI,IZZI,AZUABE,
NIGERIA,EBONYI,IZZI,ETTE,
NIGERIA,EBONYI,IZZI,IBOKO,
NIGERIA,EBONYI,IZZI,IGBUDU,
NIGERIA,EBONYI,IZZI,IGWELEDOHA,
NIGERIA,EBONYI,IZZI,Izenyi,
NIGERIA,EBONYI,IZZI,IZIOGO,
NIGERIA,EBONYI,IZZI,MGBABELUZOR,
NIGERIA,EBONYI,IZZI,MGBO & AGUBATA,
NIGERIA,EBONYI,IZZI,NDIABOISHIAGU,
NIGERIA,EBONYI,IZZI,NDIBOKOTE,
NIGERIA,EBONYI,IZZI,NDIETA,
NIGERIA,EBONYI,IZZI,NDIMBAM,
NIGERIA,EBONYI,IZZI,NDINGELE,
NIGERIA,EBONYI,IZZI,NDINKWUDA,
NIGERIA,EBONYI,IZZI,NDIORUTA,
NIGERIA,EBONYI,IZZI,NDUBIA,
NIGERIA,EBONYI,IZZI,NWANU,
NIGERIA,EBONYI,IZZI,NWOFE,
NIGERIA,EBONYI,IZZI,OFEREKPE,
NIGERIA,EBONYI,IZZI,OSEBI,
NIGERIA,EBONYI,IZZI,OYEGE,
NIGERIA,EBONYI,OHAOZARA,ACHARA,
NIGERIA,EBONYI,OHAOZARA,AMATA,
NIGERIA,EBONYI,OHAOZARA,AMECHI,
NIGERIA,EBONYI,OHAOZARA,AMENU,
NIGERIA,EBONYI,OHAOZARA,ENENEZERAKU,
NIGERIA,EBONYI,OHAOZARA,ETITI,
NIGERIA,EBONYI,OHAOZARA,IHENU,
NIGERIA,EBONYI,OHAOZARA,MGBOM,
NIGERIA,EBONYI,OHAOZARA,NDIAGU,
NIGERIA,EBONYI,OHAOZARA,NDINUHU,
NIGERIA,EBONYI,OHAOZARA,OBIOHA,
NIGERIA,EBONYI,OHAOZARA,OGUDU,
NIGERIA,EBONYI,OHAOZARA,UGBOGONOGO,
NIGERIA,EBONYI,OHAOZARA,UHUOTARU,
NIGERIA,EBONYI,OHAOZARA,UMUAGWUOKE,
NIGERIA,EBONYI,OHAOZARA,Umuaneketa,
NIGERIA,EBONYI,OHAOZARA,UMUANUM,
NIGERIA,EBONYI,OHAOZARA,UMUCHIMA,
NIGERIA,EBONYI,OHAOZARA,UMUKA,
NIGERIA,EBONYI,OHAOZARA,UMUNAGA,
NIGERIA,EBONYI,OHAOZARA,UMUNUKA,
NIGERIA,EBONYI,OHAOZARA,UMUOBUNA,
NIGERIA,EBONYI,OHAOZARA,UMUODIGBO,
NIGERIA,EBONYI,OHAOZARA,UMUOLUMA,
NIGERIA,EBONYI,OHAOZARA,UROBO,
NIGERIA,EBONYI,OHAUKWU,AGADIRE,
NIGERIA,EBONYI,OHAUKWU,AMOVU,
NIGERIA,EBONYI,OHAUKWU,EFFIUM I,
NIGERIA,EBONYI,OHAUKWU,EFFIUM II,
NIGERIA,EBONYI,OHAUKWU,EFFIUM III,
NIGERIA,EBONYI,OHAUKWU,EFFIUM IV,
NIGERIA,EBONYI,OHAUKWU,ENYOAGU,
NIGERIA,EBONYI,OHAUKWU,EZEOKAUGO,
NIGERIA,EBONYI,OHAUKWU,EZEOKOHA,
NIGERIA,EBONYI,OHAUKWU,EZZAMGBO,
NIGERIA,EBONYI,OHAUKWU,IJINIKE & AMINYI,
NIGERIA,EBONYI,OHAUKWU,ISHI IZHIA,
NIGERIA,EBONYI,OHAUKWU,ISHINGBO I,
NIGERIA,EBONYI,OHAUKWU,ISHINGBO II,
NIGERIA,EBONYI,OHAUKWU,NGBO I,
NIGERIA,EBONYI,OHAUKWU,NGBO II,
NIGERIA,EBONYI,OHAUKWU,NGBO III,
NIGERIA,EBONYI,OHAUKWU,NGBO IV,
NIGERIA,EBONYI,OHAUKWU,NSURAKPA I,
NIGERIA,EBONYI,OHAUKWU,NSURAKPA II,
NIGERIA,EBONYI,OHAUKWU,OKPOSHI I,
NIGERIA,EBONYI,OHAUKWU,OKPOSHI II,
NIGERIA,EBONYI,OHAUKWU,OKPOSHI III,
NIGERIA,EBONYI,OHAUKWU,OKPOSHI IV,
NIGERIA,EBONYI,OHAUKWU,OKPOSHI V,
NIGERIA,EBONYI,OHAUKWU,OKPOSHI VI,
NIGERIA,EBONYI,OHAUKWU,OSHA NDABURU,
NIGERIA,EBONYI,OHAUKWU,UMUAGUMA,
NIGERIA,EBONYI,OHAUKWU,UMUEBE,
NIGERIA,EBONYI,OHAUKWU,UMUEGARA,
NIGERIA,EBONYI,OHAUKWU,UMUGADU,
NIGERIA,EBONYI,OHAUKWU,UMUIMAMA,
NIGERIA,EBONYI,OHAUKWU,Umuogudu Akpu I,
NIGERIA,EBONYI,OHAUKWU,Umuogudu Akpu II,
NIGERIA,EBONYI,OHAUKWU,Umuogudu Oshia,
NIGERIA,EBONYI,OHAUKWU,UMUORU & AMOKA,
NIGERIA,EBONYI,OHAUKWU,Wigbeke I,
NIGERIA,EBONYI,OHAUKWU,Wigbeke II,
NIGERIA,EBONYI,OHAUKWU,Wigbeke III,
NIGERIA,EBONYI,OHAUKWU,Wigbeke IV,
NIGERIA,EBONYI,ONITCHA,Abaomege,
NIGERIA,EBONYI,ONITCHA,AGBABOR,
NIGERIA,EBONYI,ONITCHA,AMANATOR,
NIGERIA,EBONYI,ONITCHA,AMANKALU,
NIGERIA,EBONYI,ONITCHA,ANYAGHIRIGWE,
NIGERIA,EBONYI,ONITCHA,EBIA,
NIGERIA,EBONYI,ONITCHA,EBIAOMA,
NIGERIA,EBONYI,ONITCHA,ECHEMUGO,
NIGERIA,EBONYI,ONITCHA,ENUAGU,
NIGERIA,EBONYI,ONITCHA,EZEUKWA,
NIGERIA,EBONYI,ONITCHA,EZUBE,
NIGERIA,EBONYI,ONITCHA,ISHINKWO,
NIGERIA,EBONYI,ONITCHA,Isi Onicha,
NIGERIA,EBONYI,ONITCHA,OBEAGU,
NIGERIA,EBONYI,ONITCHA,OGUDU OKWO 1,
NIGERIA,EBONYI,ONITCHA,OGUDU OKWO II,
NIGERIA,EBONYI,ONITCHA,OHALABOR,
NIGERIA,EBONYI,ONITCHA,OKARIA,
NIGERIA,EBONYI,ONITCHA,OKUZZU 1,
NIGERIA,EBONYI,ONITCHA,OKUZZU II,
NIGERIA,EBONYI,ONITCHA,UGWU,
NIGERIA,EBONYI,ONITCHA,UHUOBIA,
NIGERIA,EBONYI,ONITCHA,UMUDOMI,
NIGERIA,EBONYI,ONITCHA,UMUECHUMA,
NIGERIA,EBONYI,ONITCHA,UMUOKA,
NIGERIA,EDO,AKOKO EDO,AYEGUNLE,
NIGERIA,EDO,AKOKO EDO,ENWAN-AYE-IKPESHI,
NIGERIA,EDO,AKOKO EDO,IBILLO,
NIGERIA,EDO,AKOKO EDO,LAMPESE,
NIGERIA,EDO,AKOKO EDO,OKPE,
NIGERIA,EDO,AKOKO EDO,OKULUSHO,
NIGERIA,EDO,AKOKO EDO,OSOSO,
NIGERIA,EDO,AKOKO EDO,UFFA-AKUKU,
NIGERIA,EDO,AKOKO EDO,UGBOGBO,
NIGERIA,EDO,AKOKO EDO,UNEME,
NIGERIA,EDO,Egor,EGOR,
NIGERIA,EDO,Egor,EVBUOTU,
NIGERIA,EDO,Egor,OGIDA I,
NIGERIA,EDO,Egor,OGIDA II,
NIGERIA,EDO,Egor,OKHORO,
NIGERIA,EDO,Egor,UGBOWO,
NIGERIA,EDO,Egor,USEH,
NIGERIA,EDO,Egor,USELU 11,
NIGERIA,EDO,Egor,USELU I,
NIGERIA,EDO,Egor,UWELU,
NIGERIA,EDO,Esan Central,EHANLEN-EWU,
NIGERIA,EDO,Esan Central,EWU,
NIGERIA,EDO,Esan Central,IKEKATO,
NIGERIA,EDO,Esan Central,OPJI,
NIGERIA,EDO,Esan Central,OTORUWA1,
NIGERIA,EDO,Esan Central,OTORUWA11,
NIGERIA,EDO,Esan Central,UGBEGUN,
NIGERIA,EDO,Esan Central,UNEAH,
NIGERIA,EDO,Esan Central,UWESAN 1,
NIGERIA,EDO,Esan Central,UWESAN 11,
NIGERIA,EDO,ESAN NORTH EAST,EFANDION,
NIGERIA,EDO,ESAN NORTH EAST,EGBELE,
NIGERIA,EDO,ESAN NORTH EAST,EROR/ARUE,
NIGERIA,EDO,ESAN NORTH EAST,EWOY I 11,
NIGERIA,EDO,ESAN NORTH EAST,EWOYI 1,
NIGERIA,EDO,ESAN NORTH EAST,IDUMUOKOGIE,
NIGERIA,EDO,ESAN NORTH EAST,OBEIDU/IVUE,
NIGERIA,EDO,ESAN NORTH EAST,OBIYON/AMENDOKHIAN,
NIGERIA,EDO,ESAN NORTH EAST,OYOMON,
NIGERIA,EDO,ESAN NORTH EAST,UBIERUMU/IDUMOZA,
NIGERIA,EDO,ESAN NORTH EAST,UZEA,
NIGERIA,EDO,Esan South East,Emu,
NIGERIA,EDO,Esan South East,Ewatto,
NIGERIA,EDO,Esan South East,EwohimiI,
NIGERIA,EDO,Esan South East,Illushi,
NIGERIA,EDO,Esan South East,Ohordua,
NIGERIA,EDO,Esan South East,Okede,
NIGERIA,EDO,Esan South East,Oria,
NIGERIA,EDO,Esan South East,Ubiaja 1,
NIGERIA,EDO,Esan South East,Ubiaja 11,
NIGERIA,EDO,Esan South East,Ugboha,
NIGERIA,EDO,Esan West,EGUARE,
NIGERIA,EDO,Esan West,EJORO,
NIGERIA,EDO,Esan West,EMUHI,
NIGERIA,EDO,Esan West,IHUMUDUMU,
NIGERIA,EDO,Esan West,ILLEH,
NIGERIA,EDO,Esan West,IRUEKPEN,
NIGERIA,EDO,Esan West,OGWA,
NIGERIA,EDO,Esan West,UHIELE,
NIGERIA,EDO,Esan West,UJIOGBA,
NIGERIA,EDO,Esan West,UROHI,
NIGERIA,EDO,Etsako Central,ADACHI,
NIGERIA,EDO,Etsako Central,ANEGBETE,
NIGERIA,EDO,Etsako Central,IRAOKHOR,
NIGERIA,EDO,Etsako Central,IVHIARUA,
NIGERIA,EDO,Etsako Central,IVHINONE,
NIGERIA,EDO,Etsako Central,OGBONA,
NIGERIA,EDO,Etsako Central,OGHOMERE,
NIGERIA,EDO,Etsako Central,OSOMEGBE/UDABA,
NIGERIA,EDO,Etsako Central,UDOCHI,
NIGERIA,EDO,Etsako Central,UGBEKPE,
NIGERIA,EDO,Etsako East,AFOKPELLA,
NIGERIA,EDO,Etsako East,AGENEBODE,
NIGERIA,EDO,Etsako East,EGORI,
NIGERIA,EDO,Etsako East,IDDO,
NIGERIA,EDO,Etsako East,IMIEGBA,
NIGERIA,EDO,Etsako East,IVIARI,
NIGERIA,EDO,Etsako East,IVIUKWE,
NIGERIA,EDO,Etsako East,OGUTE,
NIGERIA,EDO,Etsako East,OKHASHIA,
NIGERIA,EDO,Etsako East,OKPEKPE,
NIGERIA,EDO,Etsako West,ANWAIN,
NIGERIA,EDO,Etsako West,AUCHI 1,
NIGERIA,EDO,Etsako West,AUCHI 11,
NIGERIA,EDO,Etsako West,AUCHI 111,
NIGERIA,EDO,Etsako West,AUCHI 1V,
NIGERIA,EDO,Etsako West,AVIELE,
NIGERIA,EDO,Etsako West,JAGBE,
NIGERIA,EDO,Etsako West,SOUTH IBIE,
NIGERIA,EDO,Etsako West,UZAIRUE NORTH EAST,
NIGERIA,EDO,Etsako West,UZAIRUE NORTH WEST,
NIGERIA,EDO,Etsako West,UZAIRUE SOUTH EAST,
NIGERIA,EDO,Etsako West,UZAIRUE SOUTH WEST,
NIGERIA,EDO,Igueben,AFUDA,
NIGERIA,EDO,Igueben,AMAHOR,
NIGERIA,EDO,Igueben,EBELLE,
NIGERIA,EDO,Igueben,EGUARE,
NIGERIA,EDO,Igueben,EKEKHEN,
NIGERIA,EDO,Igueben,EKPON,
NIGERIA,EDO,Igueben,EWOSSA,
NIGERIA,EDO,Igueben,OKALO,
NIGERIA,EDO,Igueben,UDO,
NIGERIA,EDO,Igueben,UDUMEKA,
NIGERIA,EDO,IKPOBA OKHA,EVBOMODU,
NIGERIA,EDO,IKPOBA OKHA,EVBORIARIA,
NIGERIA,EDO,IKPOBA OKHA,IRHINWINRI,
NIGERIA,EDO,IKPOBA OKHA,OGBESUN,
NIGERIA,EDO,IKPOBA OKHA,OGHEGHE,
NIGERIA,EDO,IKPOBA OKHA,OLOGBO,
NIGERIA,EDO,IKPOBA OKHA,OREGBENI,
NIGERIA,EDO,IKPOBA OKHA,UGBEKUN,
NIGERIA,EDO,IKPOBA OKHA,UKHIRI,
NIGERIA,EDO,IKPOBA OKHA,UTE,
NIGERIA,EDO,Oredo,EWAISE,
NIGERIA,EDO,Oredo,IKPEMA,
NIGERIA,EDO,Oredo,IYARO,
NIGERIA,EDO,Oredo,IYEKEOGBA,
NIGERIA,EDO,Oredo,NEW BENIN,
NIGERIA,EDO,Oredo,OGBE,
NIGERIA,EDO,Oredo,OGBELAKA,
NIGERIA,EDO,Oredo,OKE-EDO,
NIGERIA,EDO,Oredo,OKE-MOLE,
NIGERIA,EDO,Oredo,OLIHA/UKHEGE,
NIGERIA,EDO,Oredo,UNUERU/OGBOKA,
NIGERIA,EDO,Oredo,UZEBU,
NIGERIA,EDO,ORHIONMWON,ABIOKULA 1&11,
NIGERIA,EDO,ORHIONMWON,EVBOESI,
NIGERIA,EDO,ORHIONMWON,IGBANKE  EAST,
NIGERIA,EDO,ORHIONMWON,IGBANKE  WEST,
NIGERIA,EDO,ORHIONMWON,IGUODODO,
NIGERIA,EDO,ORHIONMWON,IYOBA,
NIGERIA,EDO,ORHIONMWON,UGBEKA,
NIGERIA,EDO,ORHIONMWON,UGBOKO,
NIGERIA,EDO,ORHIONMWON,UGU,
NIGERIA,EDO,ORHIONMWON,UKPATO,
NIGERIA,EDO,ORHIONMWON,URHONIGDE NORTH,
NIGERIA,EDO,ORHIONMWON,URHONIGDE SOUTH,
NIGERIA,EDO,Ovia North East,ADOLOR,
NIGERIA,EDO,Ovia North East,IGUOSHODIN,
NIGERIA,EDO,Ovia North East,ISIIUWA,
NIGERIA,EDO,Ovia North East,ODUNA,
NIGERIA,EDO,Ovia North East,OFUNWENGBE,
NIGERIA,EDO,Ovia North East,OGHEDE,
NIGERIA,EDO,Ovia North East,OKADA EAST,
NIGERIA,EDO,Ovia North East,OKADA WEST,
NIGERIA,EDO,Ovia North East,OKOKHUO,
NIGERIA,EDO,Ovia North East,OLUKU,
NIGERIA,EDO,Ovia North East,UHEN,
NIGERIA,EDO,Ovia North East,UHIERE,
NIGERIA,EDO,Ovia North East,UTOKA,
NIGERIA,EDO,Ovia South West,IGUOBAZUWA EAST,
NIGERIA,EDO,Ovia South West,IGUOBAZUWA WEST,
NIGERIA,EDO,Ovia South West,NIKROGHA,
NIGERIA,EDO,Ovia South West,OFUNAMA,
NIGERIA,EDO,Ovia South West,ORA,
NIGERIA,EDO,Ovia South West,SILUKO,
NIGERIA,EDO,Ovia South West,UDOO,
NIGERIA,EDO,Ovia South West,UGBOGUI,
NIGERIA,EDO,Ovia South West,UMAZA,
NIGERIA,EDO,Ovia South West,USEN,
NIGERIA,EDO,Owan East,EMAI 1,
NIGERIA,EDO,Owan East,EMAI 11,
NIGERIA,EDO,Owan East,IGUE-IKAO,
NIGERIA,EDO,Owan East,IHIEVBE,
NIGERIA,EDO,Owan East,IHIEVBE- OGBE,
NIGERIA,EDO,Owan East,IVBIADAOBI,
NIGERIA,EDO,Owan East,IVBIMION,
NIGERIA,EDO,Owan East,OTUO 1,
NIGERIA,EDO,Owan East,OTUO 11,
NIGERIA,EDO,Owan East,UOKHA-AKE,
NIGERIA,EDO,Owan East,WARAKE,
NIGERIA,EDO,Owan West,AVBIOSI,
NIGERIA,EDO,Owan West,EME/OKE,
NIGERIA,EDO,Owan West,ERUERE,
NIGERIA,EDO,Owan West,OGBAGUN,
NIGERIA,EDO,Owan West,OKPUJE,
NIGERIA,EDO,Owan West,OZALA,
NIGERIA,EDO,Owan West,SABO,
NIGERIA,EDO,Owan West,SOBE,
NIGERIA,EDO,Owan West,UHONMORA,
NIGERIA,EDO,Owan West,UZEBBA 1,
NIGERIA,EDO,Owan West,UZEBBA 11,
NIGERIA,EDO,Uhunmwonde,EGBEDE,
NIGERIA,EDO,Uhunmwonde,EHOR,
NIGERIA,EDO,Uhunmwonde,IGIEDUUMA,
NIGERIA,EDO,Uhunmwonde,IRHUE,
NIGERIA,EDO,Uhunmwonde,ISI NORTH,
NIGERIA,EDO,Uhunmwonde,ISI SOUTH,
NIGERIA,EDO,Uhunmwonde,OHUAN,
NIGERIA,EDO,Uhunmwonde,UHI,
NIGERIA,EDO,Uhunmwonde,UMAGBAE NORTH,
NIGERIA,EDO,Uhunmwonde,UMAGBAE SOUTH,
NIGERIA,EKITI,ADO-EKITI,AGOADULOJU,
NIGERIA,EKITI,ADO-EKITI,BASIRI,
NIGERIA,EKITI,ADO-EKITI,EKESA,
NIGERIA,EKITI,ADO-EKITI,EKUTE,
NIGERIA,EKITI,ADO-EKITI,IGIRIGIRI,
NIGERIA,EKITI,ADO-EKITI,IJIGBO,
NIGERIA,EKITI,ADO-EKITI,IRONO,
NIGERIA,EKITI,ADO-EKITI,ODO,
NIGERIA,EKITI,ADO-EKITI,ODO ADO,
NIGERIA,EKITI,ADO-EKITI,OKEILA,
NIGERIA,EKITI,ADO-EKITI,OKEYIMI,
NIGERIA,EKITI,ADO-EKITI,OPOPOGBORO,
NIGERIA,EKITI,ADO-EKITI,UREJE,
NIGERIA,EKITI,Efon,ALANAKA,
NIGERIA,EKITI,Efon,ARAROMI,
NIGERIA,EKITI,Efon,EREKESAN,
NIGERIA,EKITI,Efon,IDAGBA/APARE,
NIGERIA,EKITI,Efon,IGBO OLOFIN,
NIGERIA,EKITI,Efon,ILORO,
NIGERIA,EKITI,Efon,ILUGBEKUN,
NIGERIA,EKITI,Efon,IWAJI,
NIGERIA,EKITI,Efon,OBAKE/ABETA,
NIGERIA,EKITI,Efon,SURULERE,
NIGERIA,EKITI,EKITI EAST,Araromi Omuo,
NIGERIA,EKITI,EKITI EAST,Ijero Omuo,
